x y z
3850916.239140 -0.395727 5845574.829598
4220683.854497 9.050755 5584448.924884
4572776.751772 -3.722243 5299973.322553
4905761.830582 8.188182 4993333.942467
5218271.898992 9.115869 4665796.479761
5508924.819989 -0.750516 4318764.778591
5776560.270273 -2.070176 3953659.453188
6020014.885385 -3.210272 3572023.607791
6238310.640830 -3.599599 3175445.749717
6430516.594393 8.654840 2765590.887145
6595831.422039 7.945865 2344139.110442
6733563.039718 4.815293 1912925.143087
6843124.426835 7.622100 1473695.240769
6924071.932844 -1.591938 1028339.336744
6976003.398302 -1.514442 578689.058541
6998866.532050 3.288729 126535.530232
6992398.175875 2.625675 -326101.007313
6956695.682340 2.970949 -777379.020945
6891921.049283 -2.075264 -1225412.659342
6798287.408744 -7.207533 -1668290.629245
6676264.699531 -8.825468 -2104219.713244
6526283.173357 9.716072 -2531349.837259
6349017.948385 -9.285272 -2947872.281344
6145209.774539 -14.142800 -3352066.752113
5915697.425759 6.096252 -3742277.544429
5661447.741408 -4.916076 -4116810.295145
5383497.641228 0.934072 -4474145.889456
5083076.621573 -6.296168 -4812730.429912
4761367.800950 -5.966033 -5131217.889898
4419756.772307 -0.749870 -5428226.745903
4059634.505960 -2.296281 -5702562.474581
3682548.355284 2.218023 -5953047.147579
3290092.059028 1.790112 -6178598.768775
2883836.427446 -3.076769 -6378354.111686
2465568.221834 1.866444 -6551438.804231
2036955.506985 0.970335 -6697047.091047
1599810.105929 1.336148 -6814735.102040
1155994.928876 -0.656457 -6903861.314799
707341.867220 -0.110224 -6964151.543506
255747.550119 -0.472372 -6995344.479550
-196924.847120 -0.199055 -6997250.862185
-648784.928041 -0.520471 -6969865.719162
-1097924.515314 0.013178 -6913366.997031
-1542458.152596 1.905198 -6827922.854471
-1980612.168445 -5.234651 -6713944.683742
-2410416.754899 -0.918397 -6571941.555921
-2830151.933428 1.713662 -6402376.497073
-3238039.530042 2.535159 -6206063.041085
-3632408.451407 -4.439622 -5983801.832380
-4011574.806960 -2.971627 -5736494.776631
-4373938.453840 -5.172708 -5465223.486747
-4718076.049774 3.171065 -5171068.826450
-5042446.748911 3.750081 -4855337.237827
-5345694.158565 -7.361943 -4519210.949818
-5626615.109213 -9.510053 -4164238.835220
-5884030.059553 -0.479325 -3791856.588464
-6116800.184823 0.327397 -3403633.869610
-6323990.180019 0.989512 -3001110.630845
-6504780.018304 -4.036098 -2586146.824174
-6658305.567314 2.482240 -2160260.071802
-6784036.664483 5.612089 -1725388.830353
-6881364.341502 3.985706 -1283285.394199
-6949933.578965 -4.768748 -835838.797344
-6989416.482817 -5.942565 -384874.887742
-6999705.737300 -5.892659 67655.187128
-6980672.921946 -9.377412 519974.908198
-6932465.543084 -8.873015 970082.114667
-6855276.196667 5.868354 1416118.394042
-6749397.187430 -6.473610 1856253.753715
-6615319.036991 -6.683665 2288628.100026
-6453538.208781 12.037707 2711434.329519
-6264770.995888 -2.429597 3122909.003758
-6049850.741474 -0.954546 3521285.941000
-5809571.268178 0.374612 3904954.983451
-5545040.186395 0.332207 4272298.889994
-5257317.646841 2.449659 4621765.070219
-4947595.710018 11.159377 4951909.128858
-4617198.367680 6.824671 5261334.471455
-4267463.848426 5.029843 5548769.581915
-3899910.950955 -1.397546 5812998.312674
-3515964.854389 1.131580 6052917.519823
-3117420.022122 0.166657 6267515.280394
-2705789.012396 0.169914 6455906.068522
-2282840.726666 -2.578456 6617292.659760
-1850370.170535 2.475502 6751012.828787
-1410172.368839 2.021731 6856505.730361
-964010.080153 -0.431099 6933296.278703
-513889.521371 0.824203 6981137.997705
-61566.076993 0.101830 6999716.655012
390992.303240 0.052774 6989073.544764
841893.798034 0.734880 6949171.047904
1289337.909319 -0.848235 6880242.453716
1731337.443987 2.336587 6782517.719757
2166104.219550 -0.443945 6656428.061378
2591776.676947 0.517818 6502499.919225
3006679.779356 1.421993 6321383.742577
3408957.652996 -2.225721 6113825.790354
3796992.917087 -4.892910 5880698.892409
4169197.767790 2.535645 5622982.621461
4523914.450554 -4.267078 5341746.280130
4859735.715655 3.453952 5038171.229525
5175177.692394 4.656111 4713526.847167
5469028.748860 -6.544895 4369171.749428
5739970.310148 -6.192057 4006556.451211
5986943.231870 -5.926769 3627164.996904
6208888.566747 9.752220 3232603.712143
6404842.833645 -1.353338 2824533.119914
6574001.794070 -6.755873 2404652.995731
6715722.703063 3.563738 1974696.235718
6829292.708407 9.829904 1536489.973918
6914300.511178 1.221268 1091892.981295
6970431.591682 0.998168 642671.370372
6997425.779707 11.207942 190788.263603
6995089.464548 4.653243 -261872.679539
6963538.388679 3.760496 -713453.862541
6902842.888109 1.022497 -1162009.601861
6813314.766485 -3.985048 -1605781.568000
6695287.359152 -1.331213 -2042821.991832
6549252.077558 -6.725867 -2471291.785135
6375820.132726 -6.852739 -2889426.735321
6175725.061662 -8.597948 -3295487.029476
5949808.184991 -12.533004 -3687771.307408
5699011.501077 -1.195685 -4064671.321086
5424353.639352 -8.504061 -4424467.073740
5127051.228101 -3.680997 -4765861.280919
4808297.120923 -10.325845 -5087278.532756
4469398.377158 0.853350 -5387432.755392
4111845.592639 0.238909 -5665068.456942
3737092.680993 3.895178 -5918950.642824
3346707.573759 -5.528376 -6148131.215841
2942284.826437 1.185631 -6351629.346453
2525618.421630 3.748438 -6528476.682804
2098376.913508 2.265438 -6678078.362098
1662356.611002 1.318773 -6799756.173890
1219364.035997 -0.564073 -6892999.301797
771292.632348 0.298220 -6957392.138250
319969.923402 -0.140712 -6992677.047078
-132670.868738 -0.062526 -6998758.854222
-584749.377867 0.895012 -6975499.002618
-1034380.291624 1.367178 -6923138.724341
-1479693.810795 0.843791 -6841823.706537
-1918837.756237 0.105479 -6731903.966606
-2349935.904438 0.730018 -6593775.954012
-2771207.649432 5.531980 -6428090.651665
-3180898.895457 0.696579 -6235514.121678
-3577297.559033 -0.506837 -6016872.739722
-3958738.815693 -2.911916 -5773111.877318
-4323588.097578 -3.167052 -5505145.783793
-4670381.661645 2.353785 -5214203.921453
-4997653.491195 5.273355 -4901429.665855
-5303975.330758 -3.701250 -4568128.480349
-5588133.967950 5.448781 -4215748.254383
-5848954.810793 -1.671696 -3845732.680232
-6085266.029763 1.758647 -3459688.767915
-6296178.916923 1.630943 -3059093.259074
-6480745.743565 -3.561781 -2645741.983576
-6638198.794531 5.463441 -2221323.469121
-6767893.078921 -11.070475 -1787615.485861
-6869285.878191 0.186351 -1346422.928733
-6941951.563855 6.174104 -899631.267682
-6985593.374887 -2.539300 -449079.659091
-7000026.629753 10.814870 3369.993357
-6985114.668843 -2.175926 455863.213407
-6941063.595879 2.820979 906375.124770
-6867988.012300 -14.301744 1353118.597759
-6766122.519994 -3.122066 1794219.164363
-6636052.892297 4.782550 2227778.005167
-6478160.910204 7.380852 2652036.817579
-6293207.081217 -6.945503 3065210.471242
-6081931.047562 -0.809218 3465561.090477
-5845210.907536 -4.400182 3851433.989234
-5584037.242765 12.308566 4221188.423017
-5299534.803934 12.171530 4573285.237580
-4992856.861069 5.629953 4906264.827872
-4665299.053346 -0.188690 5218719.954210
-4318261.961068 3.593747 5509343.916690
-3953112.172755 -4.397339 5776931.380237
-3571450.126606 -3.465329 6020368.105911
-3174818.898418 1.000671 6238621.322393
-2764962.374046 4.651254 6430779.749664
-2343487.949670 0.816967 6596044.829100
-1912268.105221 1.383572 6733727.072400
-1473037.082888 1.603584 6843247.682042
-1027647.596174 0.155519 6924151.769341
-577960.437778 -0.352965 6976095.206003
-125853.014617 0.203421 6998869.842280
326783.769556 0.186202 6992366.087088
778052.682252 -1.006508 6956621.191514
1226119.206282 -1.049572 6891809.054215
1668953.977534 -2.308124 6798130.108580
2104867.632872 5.185773 6676036.919686
2531986.476711 -0.413289 6526033.847531
2948450.168012 -4.916632 6348726.421819
3352701.019647 -0.778601 6144879.450004
3742862.248324 -2.680877 5915321.032795
4117408.044169 4.432052 5661032.154998
4474659.216491 1.184420 5383066.933903
4813268.839721 2.199381 5082588.515877
5131655.726836 -3.551575 4760869.807595
5428684.259843 3.647925 4419210.724994
5702972.647840 -2.884239 4059085.532615
5953384.562210 8.137418 3682005.902787
6178948.762292 3.846610 3289492.032297
6378614.086034 2.701284 2883261.026528
6551628.269996 0.660306 2464933.858608
6697285.337038 -0.580072 2036308.283463
6814908.550624 -5.051355 1599152.266492
6903989.662089 -4.472265 1155329.629668
6964261.984211 1.432115 706662.388261
6995343.832766 3.411805 255085.691555
6997212.694688 -10.081979 -197611.670235
6969811.368810 -0.163333 -649476.779113
6913254.241327 8.092333 -1098616.350572
6827782.294118 -2.322269 -1543138.807430
6713752.147378 -10.429886 -1981213.141785
6571664.450216 5.493681 -2411040.756461
6402081.532807 -3.898014 -2830760.822665
6205746.056855 6.944748 -3238647.723923
5983429.723784 -2.144200 -3632970.572152
5736088.155449 -6.822080 -4012143.637734
5464782.882435 -4.984234 -4374536.296868
5170612.321256 -0.307120 -4718576.129600
4854811.229724 4.286767 -5042877.088209
4518698.511569 2.243561 -5346120.328306
4163708.876579 2.229523 -5627043.770703
3791266.533610 2.578854 -5884394.872881
3403022.065993 3.608720 -6117110.255222
3000524.208457 1.872352 -6324335.722317
2585462.231468 1.524676 -6505050.672831
2159605.676840 -1.691295 -6658576.044283
1724734.761770 0.458580 -6784217.418794
1282617.615514 -0.475559 -6881505.130587
835165.975180 -0.817862 -6950027.586136
384184.074805 0.015658 -6989467.202854
-68378.641388 0.024639 -6999699.281800
-520655.373026 -0.417693 -6980638.352390
-970762.781810 0.286026 -6932354.946389
-1416815.700445 1.474463 -6855108.509179
-1856931.252275 -1.489432 -6749186.584040
-2289282.278913 -2.106301 -6615059.915168
-2712072.106040 -2.380134 -6453265.179680
-3123519.584865 -4.567299 -6264463.345742
-3521858.577596 -2.740885 -6049486.635743
-3905528.233376 -2.204797 -5809221.105183
-4272831.225564 -6.836274 -5544626.836368
-4622291.799781 -5.482773 -5256834.124050
-4952412.985920 -3.311786 -4947117.338781
-5261818.206113 -5.958013 -4616654.738084
-5549197.632199 10.351328 -4266912.507638
-5813387.431849 8.531136 -3899325.104668
-6053266.071601 0.431212 -3515408.386293
-6267831.731505 0.107760 -3116782.147899
-6456160.500759 10.765978 -2705151.212503
-6617529.011587 -14.693362 -2282204.363182
-6751160.224520 1.872313 -1849670.723211
-6856634.615115 -1.677670 -1409481.775938
-6933398.015408 -4.084691 -963329.900617
-6981180.451678 -4.567061 -513203.777645
-6999718.256384 7.995929 -60896.178422
-6989030.538892 2.637444 391669.729383
-6949130.443138 7.814119 842581.024193
-6880123.619535 -14.907786 1289979.485059
-6782373.702432 -7.611453 1731986.835461
-6656249.866859 0.916569 2166718.417854
-6502251.920466 -4.650511 2592441.689151
-6321112.121435 9.227851 3007285.535163
-6113496.806646 -1.807035 3409562.048670
-5880337.440738 -3.636150 3797594.349283
-5622562.456525 11.467998 4169727.752246
-5341316.943876 -2.534803 4524422.470712
-5037717.156692 7.711720 4860189.756133
-4713032.846178 3.043755 5175653.308117
-4368637.492268 -1.675072 5469458.938523
-4005997.587458 5.600466 5740391.639087
-3626579.632648 1.871933 5987311.465315
-3231997.339037 4.818129 6209206.678708
-2823917.884006 -2.311403 6405118.260919
-2403990.647331 2.660620 6574247.027765
-1974047.478256 0.160374 6715884.645934
-1535827.494953 0.511239 6829432.131069
-1091207.077793 -0.533632 6914423.296354
-642011.060230 1.207662 6970498.260739
-190122.603703 -0.101224 6997399.365075
262561.401958 0.120291 6995097.511634
714133.570565 0.048184 6963478.560342
1162739.121272 -0.291528 6902766.138991
1606444.559506 -0.646330 6813165.994541
2043424.320814 -2.062168 6695085.059389
2471898.443816 1.450417 6549006.131787
2890068.472480 -3.306744 6375540.520003
3296110.003440 -9.053040 6175402.979639
3688368.824563 -2.317387 5949454.536986
4065167.654688 8.572735 5698614.714039
4424996.208448 3.454434 5423943.202748
4766358.739730 -4.923514 5126593.921005
5087738.204221 -0.317694 4807786.839667
5387888.233991 0.016868 4468875.102327
5665418.626899 -0.021024 4111311.537651
5919301.126098 3.269217 3736524.656111
6148436.340925 5.806757 3346113.084875
6351894.663188 -3.248709 2941709.162819
6528742.742430 7.600515 2524987.161611
6678266.853313 8.187905 2097731.828805
6799917.916096 1.607752 1661687.786380
6893088.977912 -18.056380 1218722.980244
6957429.030150 -1.189012 770643.377495
6992748.708448 -0.802277 319281.004503
6998740.330531 4.653014 -133336.165149
6975533.398408 7.861766 -585460.068606
6923045.409892 4.626772 -1035048.171585
6841668.058696 1.880067 -1480350.009259
6731661.122008 7.843755 -1919478.823929
6593519.739547 -9.722502 -2350582.439522
6427833.950878 0.062246 -2771842.238388
6235228.271595 -11.992466 -3181514.823451
6016557.986543 -3.298334 -3577898.286559
5772702.541440 2.164894 -3959294.133044
5504730.064786 0.465331 -4324103.066555
5213734.344468 5.222045 -4670895.122958
4900918.842856 -0.833176 -4998085.972930
4567654.589959 -6.415462 -5304410.427665
4215201.103915 -4.029624 -5588542.829320
3845212.826044 0.651664 -5849317.446913
3459050.465405 -4.558831 -6085599.021150
3058497.989855 -0.668401 -6296502.911601
2645136.855897 2.259557 -6481022.351781
2220671.884613 -0.216797 -6638402.298777
1786974.132184 3.818981 -6768030.043398
1345777.192354 -2.379870 -6869398.722278
898954.970283 0.268080 -6942061.105492
448388.019534 -0.765145 -6985646.267996
-4076.846965 0.004746 -6999979.032577
-456521.662071 0.314432 -6985091.439821
-907050.808773 0.209049 -6940986.414973
-1353791.877250 -0.145476 -6867806.316005
-1794841.761843 0.079700 -6765938.467381
-2228433.956816 1.454856 -6635796.236375
-2652681.673944 1.269338 -6477906.622162
-3065813.628427 0.441265 -6292920.618084
-3466167.231706 2.288529 -6081602.110912
-3852016.283845 0.049596 -5844865.045934
-4221735.117355 0.256519 -5583597.451848
-4573832.693768 -0.856601 -5299103.912779
-4906767.543440 0.074234 -4992351.148272
-5219184.622586 -5.694293 -4664768.836663
-5509760.462371 -0.202667 -4317688.419051
-5777331.590317 -7.400090 -3952544.387447
-6020734.285292 -5.528742 -3570898.003911
-6238935.811317 -0.200279 -3174269.165668
-6431052.966652 8.395994 -2764314.915602
-6596271.733521 -3.318583 -2342878.184045
-6733894.442848 -6.795405 -1911591.075222
-6843391.247711 0.883177 -1472385.513942
-6924244.006001 -17.239917 -1026977.849757
-6976167.904760 8.777603 -577318.985928
-6998879.942070 2.728127 -125181.317556
-6992332.974006 14.546773 327464.777598
-6956545.518101 9.755482 778752.805045
-6891681.697464 3.587467 1226735.123793
-6797981.640830 -5.084480 1669615.062105
-6675829.347347 5.647141 2105534.924523
-6525796.114874 -1.989163 2532622.275512
-6348441.663174 -1.465799 2949107.599566
-6144544.589387 4.193457 3353283.716956
-5914978.020239 -2.727725 3743423.752679
-5660637.808864 0.201576 4117912.871692
-5382657.479731 -7.042997 4475175.095724
-5082101.893382 -5.491905 4813734.615634
-4760365.541512 3.059771 5132152.268678
-4418714.102576 -6.809897 5429100.618953
-4058554.726941 -6.845309 5703350.818943
-3681377.409798 0.006283 5953755.464022
-3288887.880887 -3.130034 6179248.035857
-2882623.021605 -0.806574 6378913.326801
-2464229.612577 0.866828 6551885.719769
-2035707.600848 -1.374345 6697481.318560
-1598465.584739 -2.484157 6815035.838781
-1154652.088464 -1.492934 6904105.605374
-705995.729022 -0.340893 6964299.145916
-254387.728805 -0.143369 6995381.330973
198291.276029 0.249523 6997177.350533
650137.489978 -0.796582 6969736.432892
1099286.762949 -0.550481 6913149.891103
1543828.222480 -0.130208 6827644.251317
1981897.646998 -0.273225 6713576.698321
2411669.760261 -3.213836 6571433.524766
2831341.797785 1.128110 6401813.998323
3239252.152299 -4.683649 6205423.088841
3633521.549071 1.743139 5983080.733564
4012694.543966 7.287637 5735709.831434
4374977.100666 -6.419170 5464361.470293
4719075.236340 0.577648 5170150.258723
5043360.100241 -2.839929 4854316.836203
5346571.636761 4.392075 4518191.632322
5627444.844476 3.563709 4163159.540528
5884753.526405 8.206226 3790728.237137
6117482.847395 11.380471 3402431.581652
6324590.709079 3.278704 2999910.186044
6505271.496549 -3.662082 2584850.487930
6658773.338788 -14.290584 2158956.760036
6784361.424002 -3.071258 1724072.634343
